Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,Method Code,CBSA Code,CBSA Name,County FIPS Code,County,Site Latitude,Site Longitude,Date_Cleaned
August 09/2024,AQS,60832004,1,0.026,ppm,24.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-08-09
08/10/2024,AQS,60832004,1,0.026,ppm,24.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-08-10
08/11/2024,AQS,60832004,1,0.025,ppm,23.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-08-11
08/12/2024,AQS,60832004,1,0.034,ppm,31.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-08-12
08/13/2024,AQS,60832004,1,0.034,ppm,31.0,Lompoc H Street,14,82.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-08-13
August 19/2024,AQS,60832004,1,0.032,ppm,30.0,Lompoc H Street,15,88.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-08-19
08/20/2024,AQS,60832004,1,0.036,ppm,33.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-08-20
August 21/2024,AQS,60832004,1,0.032,ppm,30.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-08-21
08/22/2024,AQS,60832004,1,0.028,ppm,26.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-08-22
August 23/2024,AQS,60832004,1,0.034,ppm,31.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-08-23
/2024,AQS,60832004,1,0.03,ppm,28.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-08-24
08/25/2024,AQS,60832004,1,0.034,ppm,31.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-08-25
08/26/2024,AQS,60832004,1,0.037,ppm,,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-08-26
08/27/2024,AQS,60832004,1,0.026,ppm,24.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-08-27
08/28/2024,AQS,60832004,1,0.031,ppm,29.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-08-28
/2024,AQS,60832004,1,0.033,ppm,31.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-08-29
August 30/2024,AQS,60832004,1,0.032,ppm,30.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-08-30
08/31/2024,AQS,60832004,1,0.037,ppm,34.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-08-31
/2024,AQS,60832004,1,0.033,ppm,,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-01
09/02/2024,AQS,60832004,1,0.028,ppm,,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-02
09/03/2024,AQS,60832004,1,0.03,ppm,28.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-03
/2024,AQS,60832004,1,0.032,ppm,30.0,Lompoc H Street,1000,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-04
09/05/2024,AQS,60832004,1,0.029,ppm,,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-05
09/06/2024,AQS,60832004,1,0.035,ppm,32.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-06
09/07/2024,AQS,60832004,1,0.034,ppm,31.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-07
09/08/2024,AQS,60832004,1,0.033,ppm,31.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-08
09/09/2024,AQS,60832004,1,,ppm,28.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-09
09/10/2024,AQS,60832004,1,0.032,ppm,30.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-10
09/11/2024,AQS,60832004,1,0.028,ppm,26.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-11
/2024,AQS,60832004,1,0.026,ppm,24.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-12
09/13/2024,AQS,60832004,1,0.03,ppm,28.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-13
09/14/2024,AQS,60832004,1,0.03,ppm,28.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-14
09/15/2024,AQS,60832004,1,0.035,ppm,32.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-15
09/16/2024,AQS,60832004,1,0.033,ppm,31.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-16
09/17/2024,AQS,60832004,1,0.031,ppm,29.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-17
September 18/2024,AQS,60832004,1,0.028,ppm,26.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-18
/2024,AQS,60832004,1,0.029,ppm,27.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-19
09/20/2024,AQS,60832004,1,,ppm,27.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-20
September 21/2024,AQS,60832004,1,0.03,ppm,28.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-21
09/22/2024,AQS,60832004,1,0.029,ppm,27.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-22
09/23/2024,AQS,60832004,1,0.027,ppm,25.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-23
09/24/2024,AQS,60832004,1,0.036,ppm,33.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-24
09/25/2024,AQS,60832004,1,0.036,ppm,33.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-25
09/26/2024,AQS,60832004,1,0.034,ppm,31.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-26
September 27/2024,AQS,60832004,1,0.03,ppm,28.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-27
09/28/2024,AQS,60832004,1,0.034,ppm,31.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-28
09/29/2024,AQS,60832004,1,0.033,ppm,31.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-29
September 30/2024,AQS,60832004,1,0.032,ppm,30.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-09-30
10/01/2024,AQS,60832004,1,0.036,ppm,33.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-01
10/02/2024,AQS,60832004,1,0.048,ppm,,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-02
/2024,AQS,60832004,1,0.043,ppm,40.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-03
10/04/2024,AQS,60832004,1,0.044,ppm,41.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-04
10/05/2024,AQS,60832004,1,0.038,ppm,35.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-05
/2024,AQS,60832004,1,0.037,ppm,34.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-06
October 07/2024,AQS,60832004,1,0.031,ppm,29.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-07
/2024,AQS,60832004,1,,ppm,29.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-08
10/09/2024,AQS,60832004,1,0.025,ppm,23.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-09
10/10/2024,AQS,60832004,1,0.033,ppm,31.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-10
October 11/2024,AQS,60832004,1,0.031,ppm,29.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-11
10/12/2024,AQS,60832004,1,0.026,ppm,24.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-12
10/13/2024,AQS,60832004,1,0.023,ppm,21.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-13
/2024,AQS,60832004,1,0.027,ppm,25.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-14
10/15/2024,AQS,60832004,1,0.029,ppm,27.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-15
October 16/2024,AQS,60832004,1,0.026,ppm,24.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-16
10/17/2024,AQS,60832004,1,0.039,ppm,36.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-17
10/18/2024,AQS,60832004,1,0.039,ppm,36.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-18
10/19/2024,AQS,60832004,1,0.046,ppm,43.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-19
/2024,AQS,60832004,1,0.05,ppm,46.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-20
/2024,AQS,60832004,1,0.044,ppm,41.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-21
/2024,AQS,60832004,1,0.039,ppm,,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-22
/2024,AQS,60832004,1,0.041,ppm,38.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-23
10/24/2024,AQS,60832004,1,0.046,ppm,43.0,Lompoc H Street,16,94.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-24
10/25/2024,AQS,60832004,1,,ppm,41.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-25
10/26/2024,AQS,60832004,1,0.04,ppm,37.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-26
/2024,AQS,60832004,1,0.032,ppm,30.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-27
October 28/2024,AQS,60832004,1,,ppm,36.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-28
10/29/2024,AQS,60832004,1,0.036,ppm,33.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-29
10/30/2024,AQS,60832004,1,0.035,ppm,32.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-30
10/31/2024,AQS,60832004,1,0.038,ppm,35.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-10-31
November 01/2024,AQS,60832004,1,0.04,ppm,37.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-11-01
/2024,AQS,60832004,1,0.038,ppm,35.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-11-02
November 03/2024,AQS,60832004,1,0.036,ppm,33.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-11-03
/2024,AQS,60832004,1,0.037,ppm,34.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-11-04
11/05/2024,AQS,60832004,1,0.035,ppm,32.0,Lompoc H Street,13,76.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-11-05
/2024,AQS,60832004,1,0.041,ppm,38.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-11-06
11/07/2024,AQS,60832004,1,0.04,ppm,37.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-11-07
11/08/2024,AQS,60832004,1,0.039,ppm,36.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-11-08
/2024,AQS,60832004,1,,ppm,41.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-11-09
11/10/2024,AQS,60832004,1,0.043,ppm,40.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-11-10
11/11/2024,AQS,60832004,1,0.038,ppm,35.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-11-11
11/12/2024,AQS,60832004,1,0.037,ppm,34.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-11-12
November 13/2024,AQS,60832004,1,0.036,ppm,,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-11-13
11/14/2024,AQS,60832004,1,0.037,ppm,34.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-11-14
11/15/2024,AQS,60832004,1,0.039,ppm,36.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-11-15
11/16/2024,AQS,60832004,1,0.035,ppm,32.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-11-16
11/17/2024,AQS,60832004,1,0.038,ppm,35.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-11-17
November 18/2024,AQS,60832004,1,0.039,ppm,36.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-11-18
11/19/2024,AQS,60832004,1,0.037,ppm,34.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-11-19
11/20/2024,AQS,60832004,1,0.034,ppm,31.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-11-20
11/21/2024,AQS,60832004,1,0.033,ppm,31.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-11-21
11/25/2024,AQS,60832004,1,0.037,ppm,34.0,Lompoc H Street,15,88.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-11-25
11/26/2024,AQS,60832004,1,0.027,ppm,25.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-11-26
11/27/2024,AQS,60832004,1,0.031,ppm,29.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-11-27
/2024,AQS,60832004,1,,ppm,19.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-11-28
/2024,AQS,60832004,1,0.018,ppm,17.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-11-29
11/30/2024,AQS,60832004,1,0.024,ppm,22.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-11-30
12/01/2024,AQS,60832004,1,0.034,ppm,31.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-01
12/02/2024,AQS,60832004,1,0.029,ppm,27.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-02
12/03/2024,AirNow,60832004,1,0.033,ppm,31.0,Lompoc H Street,18,75.0,,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-03
12/04/2024,AQS,60832004,1,0.03,ppm,28.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-04
12/05/2024,AQS,60832004,1,,ppm,31.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-05
12/06/2024,AQS,60832004,1,,ppm,28.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-06
December 07/2024,AQS,60832004,1,0.03,ppm,28.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-07
12/08/2024,AQS,60832004,1,0.024,ppm,22.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-08
12/09/2024,AQS,60832004,1,0.03,ppm,28.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-09
12/10/2024,AQS,60832004,1,0.035,ppm,32.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-10
12/11/2024,AQS,60832004,1,0.034,ppm,31.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-11
12/12/2024,AQS,60832004,1,0.038,ppm,35.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-12
12/13/2024,AQS,60832004,1,0.034,ppm,31.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-13
12/14/2024,AQS,60832004,1,,ppm,36.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-14
/2024,AQS,60832004,1,,ppm,31.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-15
12/16/2024,AQS,60832004,1,0.029,ppm,27.0,Lompoc H Street,1000,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-16
12/17/2024,AirNow,60832004,1,0.03,ppm,28.0,Lompoc H Street,24,100.0,,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-17
/2024,AirNow,60832004,1,0.027,ppm,25.0,Lompoc H Street,24,100.0,,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-18
12/19/2024,AQS,60832004,1,0.03,ppm,28.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-19
/2024,AQS,60832004,1,0.036,ppm,33.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-20
December 21/2024,AQS,60832004,1,0.035,ppm,32.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-21
12/22/2024,AQS,60832004,1,0.024,ppm,22.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-22
December 23/2024,AQS,60832004,1,0.025,ppm,23.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-23
/2024,AQS,60832004,1,0.044,ppm,41.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-24
12/25/2024,AQS,60832004,1,0.035,ppm,32.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-25
12/26/2024,AQS,60832004,1,0.035,ppm,32.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-26
12/27/2024,AQS,60832004,1,0.029,ppm,27.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-27
December 28/2024,AQS,60832004,1,0.027,ppm,25.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-28
/2024,AQS,60832004,1,0.036,ppm,33.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-29
12/30/2024,AQS,60832004,1,0.034,ppm,31.0,Lompoc H Street,17,100.0,87.0,42200.0,"Santa Maria-Santa Barbara, CA",83,Santa Barbara,34.6378200008827,-120.4575,2024-12-30
