Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,Method Code,CBSA Code,CBSA Name,County FIPS Code,County,Site Latitude,Site Longitude
10/05/2024,AQS,61030007,1,0.04,ppm,37.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
10/06/2024,AQS,61030007,1,0.036,ppm,33.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
10/07/2024,AQS,61030007,1,0.03,ppm,28.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
10/08/2024,AQS,61030007,1,,ppm,30.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
10/09/2024,AQS,61030007,1,0.032,ppm,30.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
October 10/2024,AQS,61030007,1,0.039,ppm,36.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
10/11/2024,AQS,61030007,1,0.041,ppm,38.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
/2024,AQS,61030007,1,0.029,ppm,27.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
10/13/2024,AQS,61030007,1,0.026,ppm,24.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
10/14/2024,AQS,61030007,1,0.036,ppm,33.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
October 15/2024,AQS,61030007,1,0.037,ppm,34.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
10/16/2024,AQS,61030007,1,0.029,ppm,27.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
/2024,AQS,61030007,1,0.03,ppm,28.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
/2024,AQS,61030007,1,0.034,ppm,31.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
10/19/2024,AQS,61030007,1,0.036,ppm,33.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
10/20/2024,AQS,61030007,1,0.045,ppm,42.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
10/21/2024,AQS,61030007,1,0.039,ppm,36.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
October 22/2024,AQS,61030007,1,0.037,ppm,34.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
10/23/2024,AQS,61030007,1,0.036,ppm,33.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
10/24/2024,AQS,61030007,1,0.033,ppm,31.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
10/25/2024,AQS,61030007,1,,ppm,28.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
October 26/2024,AQS,61030007,1,0.042,ppm,39.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
10/27/2024,AQS,61030007,1,0.034,ppm,31.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
/2024,AQS,61030007,1,0.032,ppm,30.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
10/29/2024,AQS,61030007,1,0.029,ppm,27.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
10/30/2024,AQS,61030007,1,0.03,ppm,28.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
/2024,AQS,61030007,1,0.03,ppm,28.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
11/01/2024,AQS,61030007,1,0.03,ppm,28.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
11/02/2024,AQS,61030007,1,0.03,ppm,28.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
11/03/2024,AQS,61030007,1,0.028,ppm,26.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
11/04/2024,AQS,61030007,1,,ppm,26.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
11/05/2024,AQS,61030007,1,0.032,ppm,30.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
/2024,AQS,61030007,1,0.03,ppm,28.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
November 07/2024,AQS,61030007,1,0.028,ppm,26.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
11/08/2024,AQS,61030007,1,0.033,ppm,31.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
11/09/2024,AQS,61030007,1,0.037,ppm,34.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
11/10/2024,AQS,61030007,1,0.036,ppm,33.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
11/11/2024,AQS,61030007,1,0.029,ppm,27.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
11/12/2024,AQS,61030007,1,0.028,ppm,26.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
11/13/2024,AQS,61030007,1,0.026,ppm,24.0,Red Bluff-Walnut St. District Office,14,82.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
11/14/2024,AQS,61030007,1,0.024,ppm,22.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
11/15/2024,AQS,61030007,1,0.027,ppm,25.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
/2024,AQS,61030007,1,0.027,ppm,25.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
11/17/2024,AQS,61030007,1,0.025,ppm,23.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
November 18/2024,AQS,61030007,1,0.027,ppm,25.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
11/19/2024,AQS,61030007,1,0.02,ppm,19.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
11/20/2024,AQS,61030007,1,0.034,ppm,31.0,Red Bluff-Walnut St. District Office,15,88.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
11/21/2024,AQS,61030007,1,0.03,ppm,28.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
11/22/2024,AQS,61030007,1,0.026,ppm,24.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
/2024,AQS,61030007,1,0.028,ppm,26.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
11/24/2024,AQS,61030007,1,0.029,ppm,27.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
11/25/2024,AQS,61030007,1,0.027,ppm,25.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
/2024,AQS,61030007,1,0.024,ppm,22.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
11/27/2024,AQS,61030007,1,0.025,ppm,23.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
11/28/2024,AQS,61030007,1,0.023,ppm,21.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
November 29/2024,AQS,61030007,1,0.022,ppm,20.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
/2024,AQS,61030007,1,0.02,ppm,19.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
December 01/2024,AQS,61030007,1,0.017,ppm,16.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
12/02/2024,AQS,61030007,1,0.019,ppm,18.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
12/03/2024,AQS,61030007,1,0.02,ppm,19.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
/2024,AQS,61030007,1,0.018,ppm,17.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
12/05/2024,AQS,61030007,1,0.018,ppm,17.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
12/06/2024,AQS,61030007,1,0.022,ppm,20.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
12/07/2024,AQS,61030007,1,0.021,ppm,19.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
December 08/2024,AQS,61030007,1,0.03,ppm,28.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
12/09/2024,AQS,61030007,1,0.029,ppm,27.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
/2024,AQS,61030007,1,0.021,ppm,19.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
12/11/2024,AQS,61030007,1,0.018,ppm,17.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
12/12/2024,AQS,61030007,1,0.018,ppm,,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
12/13/2024,AQS,61030007,1,0.029,ppm,27.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
12/14/2024,AQS,61030007,1,0.03,ppm,28.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
12/15/2024,AQS,61030007,1,0.02,ppm,19.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
/2024,AQS,61030007,1,0.027,ppm,25.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
12/17/2024,AQS,61030007,1,0.022,ppm,20.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
12/18/2024,AQS,61030007,1,0.012,ppm,11.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
12/19/2024,AQS,61030007,1,0.01,ppm,9.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
12/20/2024,AQS,61030007,1,0.005,ppm,5.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
12/21/2024,AQS,61030007,1,0.008,ppm,7.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
12/22/2024,AQS,61030007,1,0.014,ppm,13.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
December 23/2024,AQS,61030007,1,0.018,ppm,17.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
/2024,AQS,61030007,1,0.029,ppm,27.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
12/25/2024,AQS,61030007,1,0.024,ppm,22.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
December 26/2024,AQS,61030007,1,0.023,ppm,,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
12/27/2024,AQS,61030007,1,0.021,ppm,19.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
12/28/2024,AQS,61030007,1,0.021,ppm,19.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
12/29/2024,AQS,61030007,1,0.029,ppm,,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
/2024,AQS,61030007,1,0.029,ppm,27.0,Red Bluff-Walnut St. District Office,17,100.0,87.0,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
12/31/2024,AirNow,61030007,1,0.019,ppm,,Red Bluff-Walnut St. District Office,19,79.0,,39780.0,"Red Bluff, CA",103,Tehama,40.17093,-122.25556
April 01/2024,AQS,61070006,1,0.038,ppm,35.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
/2024,AQS,61070006,1,0.046,ppm,43.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
04/03/2024,AQS,61070006,1,0.048,ppm,,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
04/04/2024,AQS,61070006,1,0.049,ppm,45.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
04/05/2024,AQS,61070006,1,0.048,ppm,44.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
04/06/2024,AQS,61070006,1,0.045,ppm,42.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
04/07/2024,AQS,61070006,1,0.041,ppm,38.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
04/08/2024,AQS,61070006,1,0.044,ppm,41.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
April 09/2024,AQS,61070006,1,0.046,ppm,43.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
04/10/2024,AQS,61070006,1,0.049,ppm,,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
April 11/2024,AQS,61070006,1,0.049,ppm,45.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
04/12/2024,AQS,61070006,1,,ppm,71.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
April 13/2024,AQS,61070006,1,0.061,ppm,71.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
04/14/2024,AQS,61070006,1,0.06,ppm,,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
04/15/2024,AQS,61070006,1,0.057,ppm,58.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
04/16/2024,AQS,61070006,1,0.057,ppm,58.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
April 17/2024,AQS,61070006,1,0.043,ppm,40.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
April 18/2024,AQS,61070006,1,0.043,ppm,40.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
/2024,AQS,61070006,1,0.047,ppm,44.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
04/20/2024,AQS,61070006,1,0.047,ppm,44.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
04/21/2024,AQS,61070006,1,0.053,ppm,49.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
April 22/2024,AQS,61070006,1,0.055,ppm,51.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
04/23/2024,AQS,61070006,1,0.046,ppm,43.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
04/24/2024,AQS,61070006,1,,ppm,33.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
April 25/2024,AQS,61070006,1,0.04,ppm,37.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
04/26/2024,AQS,61070006,1,0.043,ppm,40.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
04/27/2024,AQS,61070006,1,0.034,ppm,31.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
04/28/2024,AQS,61070006,1,0.034,ppm,31.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
April 29/2024,AQS,61070006,1,0.037,ppm,34.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
04/30/2024,AQS,61070006,1,0.046,ppm,43.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
05/01/2024,AQS,61070006,1,0.047,ppm,44.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
May 02/2024,AQS,61070006,1,0.052,ppm,48.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
05/03/2024,AQS,61070006,1,0.05,ppm,46.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
05/04/2024,AQS,61070006,1,0.045,ppm,42.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
05/05/2024,AQS,61070006,1,0.043,ppm,40.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
/2024,AQS,61070006,1,,ppm,33.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
05/07/2024,AQS,61070006,1,0.045,ppm,42.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
/2024,AQS,61070006,1,0.052,ppm,48.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
May 09/2024,AQS,61070006,1,0.056,ppm,,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
May 10/2024,AQS,61070006,1,0.052,ppm,48.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
May 11/2024,AQS,61070006,1,0.056,ppm,54.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
05/12/2024,AQS,61070006,1,0.061,ppm,71.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
/2024,AQS,61070006,1,0.059,ppm,64.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
05/14/2024,AQS,61070006,1,0.056,ppm,54.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
05/15/2024,AQS,61070006,1,0.063,ppm,77.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
May 16/2024,AQS,61070006,1,0.068,ppm,93.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
May 17/2024,AQS,61070006,1,0.066,ppm,87.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
05/18/2024,AQS,61070006,1,0.057,ppm,58.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
05/19/2024,AQS,61070006,1,0.052,ppm,48.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
May 20/2024,AQS,61070006,1,0.058,ppm,61.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
05/21/2024,AQS,61070006,1,0.06,ppm,67.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
05/22/2024,AirNow,61070006,1,0.065,ppm,84.0,Sequoia & Kings Canyon NPs - Lower Kaweah,18,75.0,,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
05/23/2024,AQS,61070006,1,0.059,ppm,64.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
05/24/2024,AQS,61070006,1,0.062,ppm,74.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
May 25/2024,AQS,61070006,1,0.041,ppm,38.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
05/26/2024,AQS,61070006,1,0.047,ppm,44.0,Sequoia & Kings Canyon NPs - Lower Kaweah,17,100.0,53.0,47300.0,"Visalia-Porterville, CA",107,Tulare,36.5661280009031,-118.7777
